"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2" "avg.degree" "class" "match"
"3706" 2770 4788 13 2.23 0.908 0.983979777909119 0.956299481818332 0.977893741605211 3.75522138680033 "Technological" "yes"
"37110" 2771 4803 12 2.23 0.86 0.984634106933662 0.954660652906885 0.969279066076815 3.75182177805538 "Technological" "yes"
"3726" 2772 4799 13 2.26 0.8 0.997697291447297 0.995423381118294 0.999008477285365 3.76370077099396 "Technological" "yes"
"3736" 2773 4816 13 2.25 0.532 0.996844318684583 0.994678143361457 0.998776305433281 3.7562292358804 "Technological" "yes"
"3746" 2774 4815 13 2.24 0.858 0.997105565285375 0.995650908550444 0.998325348356602 3.75659397715472 "Technological" "yes"
"3756" 2775 4823 12 2.22 0.784 0.976627397961044 0.932898248716289 0.962676507521878 3.75285092266224 "Technological" "yes"
"3766" 2776 4828 13 2.25 0.79 0.958876833097722 0.933756169518041 0.979727180780063 3.75683512841756 "Technological" "yes"
"3776" 2777 4830 12 2.23 0.818 0.991210336980424 0.972358835056695 0.996613919304518 3.75859213250518 "Technological" "yes"
"3786" 2778 4841 12 2.21 0.124 0.932816174095293 0.831738969004765 0.943382430684186 3.76244577566618 "Technological" "yes"
"3796" 2779 4843 5 2.17 0.062 0.394285461276711 0.139988917101685 0.432409675284957 3.76832541812926 "Technological" "no"
"3806" 2780 4854 15 2.23 0.736 0.95546279527845 0.900651532942125 0.976071808928923 3.7643180881747 "Technological" "yes"
"38110" 2781 4844 15 2.23 0.64 0.961172217739969 0.892561320981105 0.983893788218341 3.76507018992568 "Technological" "yes"
"3826" 2782 4854 13 2.26 0.936 0.979831089024317 0.962284742125267 0.988730677916769 3.76555418211784 "Technological" "yes"
"3836" 2783 4867 16 2.23 0.868 0.964138800034446 0.914787213560311 0.980939967385396 3.76700226011917 "Technological" "yes"
"3846" 2784 4873 16 2.22 0.016 0.935375913460979 0.835840216466603 0.972757748176115 3.76236404678843 "Technological" "no"
"3856" 2785 4872 16 2.23 0.678 0.903123736535113 0.804681480007426 0.911863768429816 3.75656814449918 "Technological" "yes"
"3866" 2786 4885 16 2.21 0.792 0.982492100541913 0.958789083812325 0.980093490565787 3.79774820880246 "Technological" "yes"
"3876" 2787 4875 16 2.23 0.798 0.988170661728333 0.967721078386363 0.995782307925139 3.7854358974359 "Technological" "yes"
"3886" 2788 4890 15 2.23 0.76 0.992972667171038 0.988793349590326 0.99554410156543 3.8 "Technological" "yes"
"3896" 2789 4885 13 2.23 0.892 0.986695379858499 0.969433770579932 0.991887390100855 3.80552712384852 "Technological" "yes"
"3906" 2790 4897 13 2.24 0.734 0.981866378676601 0.970004714221489 0.994694601386148 3.81539718194813 "Technological" "yes"
"39110" 2791 4900 13 2.22 0.804 0.997422139015641 0.99438192546425 0.999257183772873 3.80857142857143 "Technological" "yes"
"3926" 2792 4911 13 2.22 0.84 0.993914721247372 0.984616788964532 0.995932571638064 3.81755243331297 "Technological" "yes"
"3936" 2793 4904 13 2.22 0.506 0.997987841266493 0.995891970846655 0.999423603581421 3.80709624796085 "Technological" "yes"
"3946" 2794 4907 13 2.2 0.41 0.997930112502796 0.994317617454779 0.996587398594849 3.80517627878541 "Technological" "yes"
"3956" 2795 4872 5 2.15 0.074 0.486023055097161 0.217001513603977 0.474125354965333 3.8115763546798 "Technological" "no"
"3966" 2796 4911 19 2.21 0.574 0.98066272029466 0.951272803910545 0.98494947360563 3.80981470169008 "Technological" "yes"
"3976" 2797 4930 13 2.22 0.01 0.941484103565752 0.84801813606294 0.909063011327459 3.80770791075051 "Technological" "no"
"3986" 2798 4934 5 2.14 0.044 0.544652574374745 0.276855192430343 0.540155042490906 3.82407782732063 "Technological" "no"
"3996" 2799 4935 12 2.21 0.802 0.993175027361592 0.978974897704826 0.99767753216743 3.80628166160081 "Technological" "yes"
"4006" 2800 4936 12 2.21 0.746 0.978578499622578 0.940166237788781 0.99380403297685 3.81807131280389 "Technological" "yes"
"1128" 2801 4943 12 2.21 0.748 0.922288369824868 0.806274895382563 0.958052367837707 3.82682581428282 "Technological" "yes"
"2128" 2802 4952 12 2.21 0.522 0.967452128715519 0.909932535662232 0.985029305848002 3.81340872374798 "Technological" "yes"
"3128" 2803 4951 13 2.21 0.462 0.894264314776433 0.745701517828853 0.837533692950982 3.81741062411634 "Technological" "yes"
"427" 2804 4967 13 2.21 0.536 0.963114847523576 0.897231631454804 0.951600504069543 3.80873766861284 "Technological" "yes"
"527" 2805 5057 6 2.09 0.048 0.653860722675211 0.57524470950433 0.71133983607787 3.78287522246391 "Technological" "no"
"627" 2806 4972 18 2.19 0.556 0.989483508111378 0.966478426445349 0.997377844832993 3.81938857602574 "Technological" "yes"
"727" 2807 4969 16 2.21 0.478 0.967759415797624 0.926970531836937 0.936570835992235 3.81766955121755 "Technological" "yes"
"827" 2808 4974 6 2.09 0.112 0.506692642877415 0.486454455085187 0.562776250832745 3.82106956172095 "Technological" "yes"
"927" 2809 4973 12 2.2 0.358 0.914937448254511 0.788349758095466 0.942274082057273 3.81982706615725 "Technological" "yes"
"1027" 2810 4987 13 2.21 0.654 0.918997658090744 0.802668157117726 0.907184040903565 3.81511931020654 "Technological" "yes"
"1129" 2811 4996 6 2.09 0.12 0.607824517480941 0.559215681162844 0.659211410387461 3.81585268214572 "Technological" "yes"
"1227" 2812 5002 16 2.2 0.798 0.977225994907904 0.939494768499002 0.972644955728332 3.82007197121152 "Technological" "yes"
"1327" 2813 4992 13 2.19 0.076 0.920138848359232 0.8107746290366 0.851959097822314 3.81290064102564 "Technological" "no"
"1427" 2814 4999 12 2.18 0.538 0.968122501423019 0.918922013103328 0.977197361917868 3.80836167233447 "Technological" "yes"
"1527" 2815 5003 19 2.21 0.286 0.901703846666568 0.759580671198956 0.87418108772697 3.80331800919448 "Technological" "yes"
"1627" 2816 5016 12 2.19 0.694 0.954765119849414 0.893567476313397 0.971613977081909 3.80781499202552 "Technological" "yes"
"1727" 2817 5020 14 2.23 0.684 0.934663198269269 0.852556765915454 0.947743245598754 3.80996015936255 "Technological" "yes"
"1827" 2818 5028 17 2.21 0.432 0.983723840774553 0.950668218677153 0.988953551204716 3.81026252983294 "Technological" "yes"
"1927" 2819 5031 18 2.21 0.292 0.956760495367667 0.883953545623748 0.974111717933903 3.81633870005963 "Technological" "yes"
"2027" 2820 5031 14 2.23 0.53 0.972651164441406 0.934350754263753 0.989506403799156 3.84178095806003 "Technological" "yes"
"2129" 2821 5029 13 2.2 0.45 0.886358567146178 0.733128597570129 0.835039773456541 3.81586796579837 "Technological" "yes"
"2227" 2822 5033 13 2.2 0.002 0.87788326700642 0.71412875333427 0.792917577591932 3.81164315517584 "Technological" "no"
"2327" 2823 5035 12 2.17 0.352 0.882076621877781 0.777327018148702 0.836226405499455 3.72393247269116 "Technological" "yes"
"2427" 2824 5053 13 2.22 0.938 0.981963991055441 0.961057591613286 0.989089801339658 3.81476350682763 "Technological" "yes"
"2527" 2825 5062 13 2.21 0.838 0.973635128439174 0.9278486698802 0.960377846174805 3.82259976293955 "Technological" "yes"
"2627" 2826 5081 13 2.22 0.828 0.92995511024293 0.897424071191763 0.968116430875752 3.82326313717772 "Technological" "yes"
"2727" 2827 5072 13 2.22 0.468 0.923248184958733 0.819559655663739 0.906285169504633 3.8063880126183 "Technological" "yes"
"2827" 2828 5080 13 2.22 0.11 0.955253944155269 0.935039173850263 0.977447990075595 3.80708661417323 "Technological" "yes"
"2927" 2829 5083 13 2.22 0.764 0.99136685672579 0.974955241316369 0.996728733871531 3.81939799331104 "Technological" "yes"
"3027" 2830 5097 13 2.21 0.478 0.97441554523308 0.935548274454209 0.974266641748676 3.80812242495586 "Technological" "yes"
"3129" 2831 5105 13 2.2 0.62 0.987946381722548 0.962388824495432 0.984908534869904 3.81665034280118 "Technological" "yes"
"3227" 2832 5127 13 2.2 0.762 0.988009831228355 0.966057479120459 0.991342014554828 3.82055783109031 "Technological" "yes"
"3327" 2833 5125 6 2.09 0.524 0.811598621316338 0.721641293721733 0.860803926858899 3.82009756097561 "Technological" "yes"
"3427" 2834 5129 13 2.19 0.796 0.996231308177196 0.987260504068365 0.996384683723396 3.82296744004679 "Technological" "yes"
"3527" 2835 5132 13 2.19 0.732 0.991736147430557 0.974102539637359 0.986589865385563 3.8265783320343 "Technological" "yes"
"3627" 2836 5138 13 2.21 0.938 0.998935416320921 0.996692914078242 0.999733620000815 3.81588166601791 "Technological" "yes"
"3727" 2837 5150 13 2.19 0.8 0.981017265822245 0.947263330207526 0.959477454249452 3.8252427184466 "Technological" "yes"
"3827" 2838 4818 13 2.2 0.482 0.987533326615663 0.980370360751875 0.993787739879536 3.85388127853881 "Technological" "yes"
"3927" 2839 5162 13 2.2 0.856 0.997593381691628 0.991496495606194 0.997493325196277 3.81867493219682 "Technological" "yes"
"407" 2840 5158 13 2.2 0.852 0.992294722562928 0.975892717502223 0.995947448439795 3.83171772004653 "Technological" "yes"
"4111" 2841 5160 14 2.2 0.726 0.984934367685106 0.954673570340607 0.991628756778744 3.83023255813953 "Technological" "yes"
"428" 2842 5176 6 2.09 0.4 0.809686143140205 0.777394743048085 0.864300553933313 3.82689335394127 "Technological" "yes"
"437" 2843 5172 13 2.19 0.692 0.992228813690221 0.974607719779501 0.996708700254258 3.83217324052591 "Technological" "yes"
"447" 2844 5177 13 2.2 0.268 0.997421418193174 0.990918774068066 0.999450971151318 3.83272165346726 "Technological" "yes"
"457" 2845 5179 5 2.14 0.322 0.582608201017488 0.369653660159273 0.625503270384746 3.830855377486 "Technological" "yes"
"467" 2846 5186 6 2.1 0.266 0.728110145707545 0.586833609330028 0.783246201895748 3.83532587736213 "Technological" "yes"
"477" 2847 5191 6 2.09 0.14 0.657213613941796 0.468621316388149 0.703739680523023 3.83047582354074 "Technological" "yes"
"487" 2848 5188 8 2.13 0.382 0.896118156041475 0.829839767389445 0.93476220474187 3.82806476484194 "Technological" "yes"
"497" 2849 5198 14 2.2 0.518 0.993972023581869 0.980390624294917 0.997962299066416 3.82339361292805 "Technological" "yes"
"507" 2850 5190 6 2.09 0.312 0.583863086875233 0.471891099080094 0.670815398453768 3.82157996146435 "Technological" "yes"
"5111" 2851 5193 6 2.09 0.16 0.597366475305682 0.477883660182299 0.687331055145684 3.83631812054689 "Technological" "yes"
"528" 2852 5202 8 2.13 0.43 0.820168259366366 0.768832039003893 0.828110743136577 3.82968089196463 "Technological" "yes"
"537" 2853 5208 14 2.2 0.616 0.97743887888262 0.933825029972455 0.986244496148961 3.82066052227343 "Technological" "yes"
"547" 2854 5216 6 2.1 0.504 0.754005423697235 0.679211658577542 0.821184643165251 3.82553680981595 "Technological" "yes"
"557" 2855 5214 6 2.09 0.38 0.786146070343386 0.747839612704578 0.842335681704791 3.82968929804373 "Technological" "yes"
"567" 2856 5219 6 2.1 0.386 0.855826648378569 0.867835071401862 0.903309744161092 3.82716995593025 "Technological" "yes"
"577" 2857 5238 14 2.19 0.872 0.983290623057928 0.953734898737368 0.986460020721303 3.815578465063 "Technological" "yes"
"587" 2858 5238 14 2.18 0.832 0.987168796852068 0.963241793895175 0.981822407823347 3.81634211531119 "Technological" "yes"
"597" 2859 5254 8 2.15 0.604 0.969098049051379 0.917134829444577 0.983339100771 3.79215835553864 "Technological" "yes"
"607" 2860 5267 7 2.1 0.672 0.587727922007312 0.479501437706905 0.542947018453302 3.80861970761344 "Technological" "yes"
"6111" 2861 5271 6 2.1 0.312 0.641620092816924 0.599277523050336 0.725507677564591 3.8030734206033 "Technological" "yes"
"628" 2862 5267 9 2.16 0.568 0.902103500788389 0.76690269404744 0.946338817489952 3.81887222327701 "Technological" "yes"
"637" 2863 5277 15 2.22 0.768 0.993277516494437 0.981337003031502 0.992706926953822 3.82338449876824 "Technological" "yes"
"647" 2864 5291 8 2.14 0.686 0.929184201327283 0.899727033877808 0.932594204673651 3.81477981477981 "Technological" "yes"
"657" 2865 5306 8 2.13 0.42 0.902398551455419 0.829404667992053 0.922555037757201 3.82434979268752 "Technological" "yes"
"667" 2866 5315 6 2.1 0.926 0.833801260444949 0.78828183516475 0.884740186611368 3.81335841956726 "Technological" "yes"
"677" 2867 5310 5 2.13 0.578 0.749396840016975 0.544489319045629 0.759945841926592 3.82071563088512 "Technological" "yes"
"687" 2868 5317 5 2.13 0.712 0.884573698250095 0.7585754433068 0.908843338226075 3.81342862516457 "Technological" "yes"
"697" 2869 5322 5 2.13 0.676 0.858490003057777 0.716694335822323 0.878556796578264 3.81924088688463 "Technological" "yes"
"707" 2870 5333 5 2.13 0.764 0.90122961639542 0.780140559544895 0.919544916990703 3.82373898368648 "Technological" "yes"
"7111" 2871 5344 5 2.14 0.822 0.852038526874815 0.688053751677307 0.885434508541483 3.82110778443114 "Technological" "yes"
"728" 2872 5349 5 2.13 0.864 0.966744559459893 0.924213097277192 0.982176767735393 3.82875303795102 "Technological" "yes"
"737" 2873 5357 5 2.14 0.47 0.671745655218498 0.467802513672224 0.693422200555302 3.85588949038641 "Technological" "yes"
"747" 2874 5354 5 2.13 0.938 0.98177276585209 0.953405604501797 0.990462465915537 3.86029137093762 "Technological" "yes"
"757" 2875 5351 5 2.14 0.764 0.931127323416969 0.848776218886213 0.951564838555057 3.85647542515418 "Technological" "yes"
"767" 2876 5349 5 2.14 0.85 0.952493990095435 0.909428782914671 0.965376279354717 3.86464759768181 "Technological" "yes"
"777" 2877 5361 6 2.11 0.944 0.987926759643719 0.996016234348384 0.992501352703429 3.85450475657527 "Technological" "yes"
"787" 2878 5362 6 2.11 0.826 0.928620426589576 0.894940567042475 0.954583938778079 3.86087280865349 "Technological" "yes"
"797" 2879 3348 5 2.17 0.574 0.910806961496914 0.798199611046865 0.94525454197775 3.89964157706093 "Technological" "yes"
"807" 2880 5373 6 2.11 0.778 0.955453019238246 0.891094475249605 0.957501754483189 3.86860227061232 "Technological" "yes"
"8111" 2881 5384 10 2.14 0.862 0.990538696185435 0.993585892766257 0.995135793760114 3.86701337295691 "Technological" "yes"
"828" 2882 5382 6 2.12 0.818 0.952756971485349 0.883606333358587 0.955495446099295 3.8628762541806 "Technological" "yes"
"837" 2883 5394 6 2.11 0.788 0.915552740285128 0.828926758762865 0.929807051372072 3.8698553948832 "Technological" "yes"
"847" 2884 5402 6 2.11 0.786 0.831579041798081 0.734259640184291 0.878905623786008 3.86079229914846 "Technological" "yes"
"857" 2885 5408 8 2.12 0.642 0.97203773937138 0.97158800925369 0.965948844275559 3.86279585798817 "Technological" "yes"
"867" 2886 5417 5 2.13 0.966 0.925204355214536 0.8303528696275 0.945586422222705 3.85416282074949 "Technological" "yes"
"877" 2887 5413 5 2.13 0.628 0.737063179613736 0.539964371520978 0.776417389406893 3.85479401440975 "Technological" "yes"
"887" 2888 5416 5 2.12 0.916 0.940252592264913 0.868077098267974 0.961347685318771 3.85302806499261 "Technological" "yes"
"897" 2889 5420 6 2.1 0.8 0.942100115383785 0.911033817667156 0.960697961767326 3.85424354243542 "Technological" "yes"
"907" 2890 5433 6 2.12 0.874 0.965749533159082 0.92579597472835 0.972832731447261 3.8487023743788 "Technological" "yes"
"9111" 2891 5437 5 2.13 0.828 0.978028207083488 0.9444393291403 0.989269671897905 3.85653853227883 "Technological" "yes"
"928" 2892 5448 5 2.13 0.964 0.943367442211812 0.868535224193102 0.968850908417102 3.85315712187959 "Technological" "yes"
"937" 2893 5451 5 2.13 0.938 0.942557931886004 0.867403522856659 0.954924572289463 3.85030269675289 "Technological" "yes"
"947" 2894 5454 6 2.09 0.5 0.923660045609917 0.909174725174615 0.949439338986357 3.85185185185185 "Technological" "yes"
"957" 2895 5465 5 2.13 0.646 0.731712762458029 0.539992215418791 0.757573652711638 3.85324794144556 "Technological" "yes"
"967" 2896 5477 5 2.13 0.67 0.752177308870857 0.550309959255545 0.775062968879603 3.8469965309476 "Technological" "yes"
"977" 2897 5482 10 2.16 0.918 0.990439686813825 0.970755999617362 0.99533970180728 3.85552717986136 "Technological" "yes"
"987" 2898 5471 8 2.13 0.966 0.995391429743897 0.996017092356205 0.996816480681024 3.8358618168525 "Technological" "yes"
"997" 2899 5492 6 2.09 0.738 0.947841745121136 0.954872696762309 0.960232029517874 3.84741442097596 "Technological" "yes"
"1007" 2900 5492 6 2.09 0.654 0.932448086858978 0.944388829062379 0.948977882268259 3.84814275309541 "Technological" "yes"
"10111" 2901 5476 8 2.12 0.784 0.951271352550257 0.959885284480447 0.970558334182363 3.84075967859752 "Technological" "yes"
"1028" 2902 5482 6 2.1 0.598 0.875009863656956 0.868730213753827 0.927802882770219 3.8522437066764 "Technological" "yes"
"1037" 2903 5500 6 2.09 0.748 0.921133833585349 0.92690519927201 0.931966646180694 3.84363636363636 "Technological" "yes"
"1047" 2904 5505 5 2.13 0.82 0.79471738576287 0.594829069279539 0.826645230978183 3.8441416893733 "Technological" "yes"
"1057" 2905 5514 5 2.13 0.54 0.641385390405956 0.429557113387764 0.668785466674794 3.83895538628945 "Technological" "yes"
"1067" 2906 5504 5 2.12 0.822 0.845349300521803 0.714229155761822 0.85265179513902 3.83866279069767 "Technological" "yes"
"1077" 2907 5519 6 2.09 0.824 0.854061031204646 0.919437056427403 0.872810770757922 3.84417466932415 "Technological" "yes"
"1087" 2908 5514 8 2.13 0.856 0.931352171150695 0.874656295989265 0.935851140374717 3.84766050054407 "Technological" "yes"
"1097" 2909 5539 7 2.12 0.66 0.984183643021301 0.970807857688461 0.990946972833011 3.81476800866582 "Technological" "yes"
"11011" 2910 5541 7 2.12 0.728 0.939745576346975 0.928103362325728 0.969880810153521 3.82060999819527 "Technological" "yes"
"11111" 2911 3474 8 2.22 0.628 0.984869324222164 0.956997111876157 0.992506718305982 3.84801381692573 "Technological" "yes"
"11210" 2912 5568 7 2.12 0.96 0.934752938699896 0.881191902249371 0.956831914549554 3.81716954022989 "Technological" "yes"
"1137" 2913 5566 11 2.16 0.696 0.991314333187852 0.973039945044766 0.99423084097209 3.81674452030183 "Technological" "yes"
"1147" 2914 5562 5 2.12 0.5 0.79597090968138 0.606245148970008 0.791104417530616 3.80726357425387 "Technological" "yes"
"1157" 2915 5570 7 2.12 0.83 0.977726755396268 0.96136697745216 0.987972682766636 3.82046678635548 "Technological" "yes"
"1167" 2916 5565 11 2.17 0.766 0.997590245163832 0.991769504249261 0.99892474410518 3.79802336028751 "Technological" "yes"
"1177" 2917 5584 11 2.16 0.938 0.999024324821848 0.997262955487856 0.99971609467038 3.81554441260745 "Technological" "yes"
"1187" 2918 5589 11 2.16 0.826 0.998305149078114 0.994008001343495 0.998498604386122 3.8239398819109 "Technological" "yes"
"1197" 2919 5598 5 2.12 0.666 0.803255827427403 0.606124239350186 0.839977685680018 3.83422650946767 "Technological" "yes"
"1207" 2920 5596 7 2.12 0.744 0.9045365418957 0.810339161509423 0.907569051702617 3.82880629020729 "Technological" "yes"
"12111" 2921 5605 5 2.11 0.508 0.770352863674158 0.548259401817695 0.796945193440677 3.82872435325602 "Technological" "yes"
"1228" 2922 5599 5 2.12 0.688 0.746831900280753 0.521485633350409 0.795084788431689 3.83211287729952 "Technological" "yes"
"1237" 2923 5600 5 2.12 0.596 0.766985821769204 0.545332716107995 0.785466625685374 3.84071428571429 "Technological" "yes"
"1247" 2924 5608 5 2.11 0.788 0.925785169130194 0.829071914668748 0.934695414329544 3.83808844507846 "Technological" "yes"
"1257" 2925 5619 5 2.11 0.74 0.948457412557655 0.880548322163392 0.964729903866668 3.83342231713828 "Technological" "yes"
"1267" 2926 5615 5 2.12 0.628 0.834852283264679 0.679004063944479 0.859098549473086 3.83437221727516 "Technological" "yes"
"1277" 2927 5627 5 2.12 0.708 0.874208561482133 0.730446933417389 0.909332181124274 3.83863515194597 "Technological" "yes"
"1287" 2928 103 2 2.12 0.1 0.2933462998505 0.101547872873053 0.337112993392909 4.64077669902913 "Technological" "yes"
"1297" 2929 5633 5 2.12 0.612 0.876147414732182 0.737398240535771 0.913882918888584 3.83525652405468 "Technological" "yes"
"1307" 2930 3263 4 2.19 0.346 0.485236324313724 0.230391487907001 0.517122762830174 3.86638063132087 "Technological" "yes"
"13111" 2931 5654 5 2.11 0.792 0.899903499386008 0.795113778180434 0.927108245514003 3.83869826671383 "Technological" "yes"
"1328" 2932 5654 5 2.11 0.796 0.974975649119218 0.940838348755382 0.984024323655889 3.82844004244782 "Technological" "yes"
"1337" 2933 5666 5 2.11 0.86 0.887478610095716 0.752745067107859 0.905513733079758 3.83374514648782 "Technological" "yes"
"1347" 2934 5663 5 2.11 0.616 0.790271353188895 0.583961408216482 0.808267338337595 3.8265936782624 "Technological" "yes"
"1357" 2935 5665 10 2.15 0.596 0.98917530925748 0.982409419639699 0.987261758975666 3.8270079435128 "Technological" "yes"
"1367" 2936 5665 5 2.11 0.85 0.717542337460088 0.477869920351935 0.759831041403668 3.83124448367167 "Technological" "yes"
"1377" 2937 5667 8 2.15 0.908 0.938111434425649 0.881230127895544 0.953259765664436 3.83448032468678 "Technological" "yes"
"1387" 2938 5689 8 2.13 0.682 0.980767081322576 0.963343117005271 0.987584915760868 3.82140973809105 "Technological" "yes"
"1397" 2939 5710 5 2.11 0.348 0.803641386429618 0.602789238326547 0.831700057127172 3.81821366024518 "Technological" "yes"
"1407" 2940 5705 8 2.14 0.726 0.951092981524031 0.879966559182506 0.948325500591288 3.82541630148992 "Technological" "yes"
"14111" 2941 5713 5 2.11 0.582 0.742559744512142 0.514632152393928 0.777109096422022 3.82671100997724 "Technological" "yes"
"1428" 2942 5722 8 2.14 0.776 0.859190686927639 0.708204230898843 0.858745399463338 3.81475008738203 "Technological" "yes"
"1437" 2943 5728 7 2.13 0.754 0.937228911309681 0.886079917537618 0.955085837939082 3.81738826815642 "Technological" "yes"
"1447" 2944 5740 7 2.14 0.916 0.907238090640094 0.83953314459538 0.920344756241338 3.81045296167247 "Technological" "yes"
"1457" 2945 5746 5 2.09 0.438 0.755926278184968 0.622202986460963 0.826422709629577 3.83466759484859 "Technological" "yes"
"1467" 2946 5751 5 2.11 0.766 0.955839031091838 0.952235146821865 0.979561105189694 3.84593983655017 "Technological" "yes"
"1477" 2947 5738 5 2.11 0.33 0.850937797735472 0.732034407716467 0.904593317437263 3.86232136632973 "Technological" "yes"
"1487" 2948 5757 5 2.11 0.578 0.905734456146093 0.788911927013691 0.919921199731937 3.85825951016154 "Technological" "yes"
"1497" 2949 5752 5 2.11 0.548 0.932920388636102 0.848279115313271 0.956015330766736 3.85813630041725 "Technological" "yes"
"1507" 2950 5762 5 2.11 0.556 0.909046854564631 0.795029013902079 0.927877255142927 3.87261367580701 "Technological" "yes"
"15111" 2951 5784 5 2.11 0.668 0.740959938823076 0.505618469624235 0.765159444983105 3.8686030428769 "Technological" "yes"
"1528" 2952 5793 5 2.12 0.554 0.763825248301484 0.538445419901951 0.784630970109458 3.8708786466425 "Technological" "yes"
"1537" 2953 5803 5 2.12 0.876 0.90464001075145 0.789328702076776 0.924497389822793 3.87179045321385 "Technological" "yes"
"1547" 2954 5816 5 2.12 0.888 0.902082632472307 0.782179977609828 0.913842492299259 3.87345254470426 "Technological" "yes"
"1557" 2955 5819 5 2.13 0.536 0.771768634921462 0.592664432493076 0.806153090361542 3.86939336655783 "Technological" "yes"
"1567" 2956 5819 5 2.12 0.696 0.87911851758193 0.74426378661922 0.910982980529877 3.87283038322736 "Technological" "yes"
"1577" 2957 5827 5 2.12 0.86 0.907271527404387 0.819493171754089 0.931987648810659 3.87472112579372 "Technological" "yes"
"1587" 2958 5829 5 2.12 0.402 0.796839879748906 0.617775378231004 0.844770043432249 3.87888145479499 "Technological" "yes"
"1597" 2959 5840 5 2.12 0.392 0.72692238135745 0.544049609916557 0.780932524589627 3.87260273972603 "Technological" "yes"
"1607" 2960 5844 5 2.12 0.842 0.848928931050549 0.734524842241886 0.861550337077457 3.87611225188227 "Technological" "yes"
"16111" 2961 5855 5 2.13 0.628 0.718774089709414 0.562658002428406 0.743102352542755 3.86780529461998 "Technological" "yes"
"1628" 2962 5861 5 2.12 0.424 0.63354709489796 0.427478690223637 0.637361567048313 3.86043337314451 "Technological" "yes"
"1637" 2963 5860 5 2.14 0.634 0.592210129050429 0.34799149657223 0.6291000293128 3.86382252559727 "Technological" "yes"
"1647" 2964 5865 6 2.09 0.452 0.853781989665246 0.742649807461496 0.904844720202381 3.87314578005115 "Technological" "yes"
"1657" 2965 5876 6 2.1 0.44 0.849354244031942 0.69967584652848 0.906850158538733 3.86657590197413 "Technological" "yes"
"1667" 2966 5881 5 2.13 0.636 0.650729282971164 0.436759318711235 0.698684788706964 3.87519129399762 "Technological" "yes"
"1677" 2967 5893 5 2.13 0.278 0.513961965289874 0.253416672659086 0.530665568384751 3.86424571525539 "Technological" "yes"
"1687" 2968 5900 6 2.09 0.268 0.848619246817137 0.789439049813706 0.912741733573354 3.8728813559322 "Technological" "yes"
"1697" 2969 5895 6 2.09 0.268 0.838435974819098 0.776625553325505 0.90499882195819 3.87752332485157 "Technological" "yes"
"1707" 2970 5896 6 2.09 0.398 0.874803200278779 0.809847868859077 0.923301268565863 3.87516960651289 "Technological" "yes"
"17111" 2971 5902 6 2.08 0.136 0.913714345999396 0.85831171013545 0.947168623726166 3.87258556421552 "Technological" "yes"
"1728" 2972 5925 6 2.08 0.442 0.907875019208046 0.896116043998044 0.924122475149806 3.86295358649789 "Technological" "yes"
"1737" 2973 5915 5 2.11 0.41 0.793995062211026 0.617086653591204 0.806790746431738 3.86373626373626 "Technological" "yes"
"1747" 2974 5924 6 2.08 0.132 0.870497213431842 0.84265103317957 0.913970685667745 3.86765698852127 "Technological" "yes"
"1757" 2975 5939 6 2.08 0.404 0.878703989623247 0.834755700482763 0.916793137861903 3.86799124431723 "Technological" "yes"
"1767" 2976 5953 6 2.09 0.366 0.916546746226299 0.924282297372206 0.950089377359733 3.86964555686209 "Technological" "yes"
"1777" 2977 6023 5 2.12 0.468 0.888980789032248 0.773580907833916 0.921010256662011 3.8791300016603 "Technological" "yes"
"1787" 2978 6036 5 2.12 0.488 0.723126431531761 0.533054830635772 0.76907148799057 3.8817097415507 "Technological" "yes"
"1797" 2979 6039 5 2.11 0.848 0.916532937774648 0.837922381845439 0.947569899902698 3.88309322735552 "Technological" "yes"
"1807" 2980 6072 5 2.12 0.516 0.600091244971825 0.341055476937599 0.640869072344894 3.93511198945982 "Technological" "yes"
"18111" 2981 6117 6 2.09 0.384 0.83542689141165 0.747330127167594 0.909393715809349 3.92512669609286 "Technological" "yes"
"1828" 2982 6127 5 2.11 0.658 0.557562322507643 0.308787309611572 0.615653740105368 3.93210380283989 "Technological" "yes"
"1837" 2983 3962 5 2.13 0.578 0.665229380185396 0.39421426793291 0.713829557583745 4.00353356890459 "Technological" "yes"
"1847" 2984 3912 5 2.12 0.198 0.832946043606252 0.67959628991655 0.879393889632228 3.94529652351738 "Technological" "yes"
"1857" 2985 6176 5 2.12 0.112 0.287595381682633 0.0844989167229597 0.30898932146438 3.94203367875648 "Technological" "no"
"1867" 2986 2774 9 2.23 0.352 0.92890132065392 0.830500750051365 0.911901504999507 4.0901225666907 "Technological" "yes"
"1877" 2987 6202 6 2.09 0.28 0.837614712676902 0.741570702021492 0.898426259252556 3.92454047081587 "Technological" "yes"
"1887" 2988 6195 6 2.08 0.198 0.859030638145438 0.714212275587567 0.901465490827643 3.92639225181598 "Technological" "yes"
"1897" 2989 6209 5 2.13 0.176 0.322736552160206 0.0986215696377284 0.334958500044114 3.93171203092285 "Technological" "no"
"1907" 2990 6214 5 2.13 0.182 0.393345519240588 0.153089057611626 0.399407648416313 3.93691663984551 "Technological" "yes"
"19111" 2991 6232 6 2.06 0.408 0.810048205985061 0.769098723165371 0.856568702282 3.9204107830552 "Technological" "yes"
